,TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
4,1610612750,2011,00,Michael Beasley,Michael,michael-beasley,8,F,6-10,235,"JAN 09, 1989",23.0,3,Kansas State,201563,
5,1610612750,2011,00,Ricky Rubio,Ricky,ricky-rubio,9,G,6-4,180,"OCT 21, 1990",21.0,R,FC Barcelona,201937,
6,1610612750,2011,00,J.J. Barea,J.J.,jj-barea,11,G,6-0,175,"JUN 26, 1984",28.0,5,Northeastern,200826,
7,1610612750,2011,00,Luke Ridnour,Luke,luke-ridnour,13,G,6-2,175,"FEB 13, 1981",31.0,8,Oregon,2557,
8,1610612750,2011,00,Nikola Pekovic,Nikola,nikola-pekovic,14,C,6-11,290,"JAN 03, 1986",26.0,1,Panathinaikos,201593,
9,1610612750,2011,00,Anthony Randolph,Anthony,anthony-randolph,15,F,6-11,225,"JUL 15, 1989",22.0,3,Louisiana State,201576,
10,1610612750,2011,00,Wayne Ellington,Wayne,wayne-ellington,22,G,6-4,200,"NOV 29, 1987",24.0,2,North Carolina,201961,
11,1610612750,2011,00,Darko Milicic,Darko,darko-milicic,31,C,7-0,275,"JUN 20, 1985",27.0,8,Hemoform,2545,
12,1610612750,2011,00,Kevin Love,Kevin,kevin-love,42,F-C,6-10,260,"SEP 07, 1988",23.0,3,UCLA,201567,
13,1610612750,2011,00,Anthony Tolliver,Anthony,anthony-tolliver,44,F,6-8,240,"JUN 01, 1985",27.0,3,Creighton,201229,
14,1610612750,2011,00,Brad Miller,Brad,brad-miller,52,C-F,7-0,261,"APR 12, 1976",36.0,13,Purdue,1802,
0,1610612750,2010,00,Sebastian Telfair,Sebastian,sebastian-telfair,3,G,6-0,175,"JUN 09, 1985",26.0,6,Abraham Lincoln HS (NY),2742,
1,1610612750,2010,00,Wesley Johnson,Wesley,wesley-johnson,4,G-F,6-7,205,"JUL 11, 1987",23.0,R,Syracuse,202325,
2,1610612750,2010,00,Martell Webster,Martell,martell-webster,5,G-F,6-7,235,"DEC 04, 1986",24.0,5,Seattle Preparatory HS (WA),101110,
3,1610612750,2010,00,Michael Beasley,Michael,michael-beasley,8,F,6-10,235,"JAN 09, 1989",22.0,2,Kansas State,201563,
4,1610612750,2010,00,Jonny Flynn,Jonny,jonny-flynn,10,G,6-0,185,"FEB 06, 1989",22.0,1,Syracuse,201938,
5,1610612750,2010,00,Luke Ridnour,Luke,luke-ridnour,13,G,6-2,175,"FEB 13, 1981",30.0,7,Oregon,2557,
6,1610612750,2010,00,Nikola Pekovic,Nikola,nikola-pekovic,14,C,6-11,243,"JAN 03, 1986",25.0,R,Panathinaikos,201593,
7,1610612750,2010,00,Anthony Randolph,Anthony,anthony-randolph,15,F,6-11,225,"JUL 15, 1989",21.0,2,Louisiana State,201576,
8,1610612750,2010,00,Wayne Ellington,Wayne,wayne-ellington,19,G,6-4,200,"NOV 29, 1987",23.0,1,North Carolina,201961,
9,1610612750,2010,00,Darko Milicic,Darko,darko-milicic,31,C,7-0,275,"JUN 20, 1985",26.0,7,Hemoform,2545,
10,1610612750,2010,00,Lazar Hayward,Lazar,lazar-hayward,32,F,6-6,225,"NOV 26, 1986",24.0,R,Marquette,202351,
11,1610612750,2010,00,Kevin Love,Kevin,kevin-love,42,F-C,6-10,260,"SEP 07, 1988",22.0,2,UCLA,201567,
12,1610612750,2010,00,Anthony Tolliver,Anthony,anthony-tolliver,44,F,6-9,243,"JUN 01, 1985",26.0,2,Creighton,201229,
0,1610612750,2009,00,Ryan Hollins,Ryan,ryan-hollins,1,C,7-0,230,"OCT 10, 1984",25.0,3,UCLA,200797,
1,1610612750,2009,00,Damien Wilkins,Damien,damien-wilkins,3,F-G,6-6,225,"JAN 11, 1980",30.0,5,Georgia,2863,
2,1610612750,2009,00,Oleksiy Pecherov,Oleksiy,oleksiy-pecherov,4,F-C,7-0,234,"DEC 08, 1985",24.0,2,Kyiv,200762,
3,1610612750,2009,00,Ramon Sessions,Ramon,ramon-sessions,7,G,6-3,190,"APR 11, 1986",24.0,2,Nevada-Reno,201196,
4,1610612750,2009,00,Ryan Gomes,Ryan,ryan-gomes,8,F,6-7,245,"SEP 01, 1982",27.0,4,Providence,101155,
5,1610612750,2009,00,Jonny Flynn,Jonny,jonny-flynn,10,G,6-0,185,"FEB 06, 1989",21.0,R,Syracuse,201938,
6,1610612750,2009,00,Sasha Pavlovic,Sasha,sasha-pavlovic,11,G-F,6-7,235,"NOV 15, 1983",26.0,6,Buducnost,2562,
7,1610612750,2009,00,Brian Cardinal,Brian,brian-cardinal,14,F,6-8,240,"MAY 02, 1977",33.0,9,Purdue,2073,
8,1610612750,2009,00,Nathan Jawai,Nathan,nathan-jawai,15,F,6-10,280,"OCT 10, 1986",23.0,1,Midland (Texas),201605,
9,1610612750,2009,00,Wayne Ellington,Wayne,wayne-ellington,19,G,6-4,200,"NOV 29, 1987",22.0,R,North Carolina,201961,
10,1610612750,2009,00,Corey Brewer,Corey,corey-brewer,22,G-F,6-9,188,"MAR 05, 1986",24.0,2,Florida,201147,
11,1610612750,2009,00,Al Jefferson,Al,al-jefferson,25,C-F,6-10,265,"JAN 04, 1985",25.0,5,Prentiss HS (MS),2744,
12,1610612750,2009,00,Darko Milicic,Darko,darko-milicic,31,C,7-0,275,"JUN 20, 1985",25.0,6,Hemoform,2545,
13,1610612750,2009,00,Greg Stiemsma,Greg,greg-stiemsma,34,C,6-11,260,"SEP 26, 1985",24.0,R,Wisconsin,201880,
14,1610612750,2009,00,Kevin Love,Kevin,kevin-love,42,F-C,6-10,260,"SEP 07, 1988",21.0,1,UCLA,201567,
0,1610612750,2008,00,Bobby Brown,Bobby,bobby-brown,1,G,6-2,175,"SEP 24, 1984",24.0,R,Cal State-Fullerton,201628,
1,1610612750,2008,00,Sebastian Telfair,Sebastian,sebastian-telfair,3,G,6-0,175,"JUN 09, 1985",24.0,4,Abraham Lincoln HS (NY),2742,
2,1610612750,2008,00,Randy Foye,Randy,randy-foye,4,G,6-4,213,"SEP 24, 1983",25.0,2,Villanova,200751,
3,1610612750,2008,00,Craig Smith,Craig,craig-smith,5,F,6-7,250,"NOV 10, 1983",25.0,2,Boston College,200783,
4,1610612750,2008,00,Ryan Gomes,Ryan,ryan-gomes,8,F,6-7,245,"SEP 01, 1982",26.0,3,Providence,101155,
5,1610612750,2008,00,Rodney Carney,Rodney,rodney-carney,10,F,6-7,201,"APR 05, 1984",25.0,2,Memphis,200760,
6,1610612750,2008,00,Kevin Ollie,Kevin,kevin-ollie,12,G,6-2,195,"DEC 27, 1972",36.0,11,Connecticut,1563,
7,1610612750,2008,00,Brian Cardinal,Brian,brian-cardinal,14,F,6-8,240,"MAY 02, 1977",32.0,8,Purdue,2073,
8,1610612750,2008,00,Corey Brewer,Corey,corey-brewer,22,F,6-9,188,"MAR 05, 1986",23.0,1,Florida,201147,
9,1610612750,2008,00,Shelden Williams,Shelden,shelden-williams,23,F-C,6-9,250,"OCT 21, 1983",25.0,2,Duke,200749,
10,1610612750,2008,00,Al Jefferson,Al,al-jefferson,25,C-F,6-10,265,"JAN 04, 1985",24.0,4,Prentiss HS (MS),2744,
11,1610612750,2008,00,Mike Miller,Mike,mike-miller,33,G-F,6-8,218,"FEB 19, 1980",29.0,8,Florida,2034,
12,1610612750,2008,00,Jason Collins,Jason,jason-collins,34,C,7-0,255,"DEC 02, 1978",30.0,7,Stanford,2215,
13,1610612750,2008,00,Mark Madsen,Mark,mark-madsen,35,F,6-9,255,"JAN 28, 1976",33.0,8,Stanford,2058,
14,1610612750,2008,00,Kevin Love,Kevin,kevin-love,42,F-C,6-10,260,"SEP 07, 1988",20.0,R,UCLA,201567,
0,1610612750,2007,00,Rashad McCants,Rashad,rashad-mccants,1,G,6-4,210,"SEP 25, 1984",23.0,2,North Carolina,101119,
1,1610612750,2007,00,Sebastian Telfair,Sebastian,sebastian-telfair,3,G,6-0,175,"JUN 09, 1985",23.0,3,Abraham Lincoln HS (NY),2742,
2,1610612750,2007,00,Randy Foye,Randy,randy-foye,4,G,6-4,213,"SEP 24, 1983",24.0,1,Villanova,200751,
3,1610612750,2007,00,Craig Smith,Craig,craig-smith,5,F-C,6-8,250,"NOV 10, 1983",24.0,1,Boston College,200783,
4,1610612750,2007,00,Greg Buckner,Greg,greg-buckner,7,G-F,6-4,210,"SEP 16, 1976",31.0,8,Clemson,1761,
5,1610612750,2007,00,Ryan Gomes,Ryan,ryan-gomes,8,F,6-7,250,"SEP 01, 1982",25.0,2,Providence,101155,
6,1610612750,2007,00,Corey Brewer,Corey,corey-brewer,22,F-G,6-9,185,"MAR 05, 1986",22.0,R,Florida,201147,
7,1610612750,2007,00,Antoine Walker,Antoine,antoine-walker,24,F,6-9,245,"AUG 12, 1976",31.0,11,Kentucky,952,
8,1610612750,2007,00,Al Jefferson,Al,al-jefferson,25,C-F,6-10,265,"JAN 04, 1985",23.0,3,Prentiss HS (MS),2744,
9,1610612750,2007,00,Kirk Snyder,Kirk,kirk-snyder,30,F-G,6-6,225,"JUN 05, 1983",25.0,3,Nevada-Reno,2745,
10,1610612750,2007,00,Chris Richard,Chris,chris-richard,32,F,6-9,270,"DEC 25, 1984",23.0,R,Florida,201181,
11,1610612750,2007,00,Mark Madsen,Mark,mark-madsen,35,C-F,6-9,250,"JAN 28, 1976",32.0,7,Stanford,2058,
12,1610612750,2007,00,Michael Doleac,Michael,michael-doleac,51,C,6-11,262,"JUN 15, 1977",31.0,9,Utah,1720,
13,1610612750,2007,00,Marko Jaric,Marko,marko-jaric,55,G,6-7,224,"DEC 10, 1978",29.0,5,Virtus Bologna,2060,
0,1610612750,2006,00,Rashad McCants,Rashad,rashad-mccants,1,G,6-4,226,"SEP 25, 1984",22.0,1,North Carolina,101119,
1,1610612750,2006,00,Randy Foye,Randy,randy-foye,4,G,6-4,213,"SEP 24, 1983",23.0,R,Villanova,200751,
2,1610612750,2006,00,Craig Smith,Craig,craig-smith,5,F,6-7,272,"NOV 10, 1983",23.0,R,Boston College,200783,
3,1610612750,2006,00,Bracey Wright,Bracey,bracey-wright,6,G,6-3,201,"JUL 01, 1984",22.0,1,Indiana,101152,
4,1610612750,2006,00,Troy Hudson,Troy,troy-hudson,16,G,6-1,178,"MAR 13, 1976",31.0,9,Southern Illinois,1607,
5,1610612750,2006,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,253,"MAY 19, 1976",31.0,11,Farragut Academy HS (IL),708,
6,1610612750,2006,00,Trenton Hassell,Trenton,trenton-hassell,23,F,6-5,233,"MAR 04, 1979",28.0,5,Austin Peay,2239,
7,1610612750,2006,00,Mark Blount,Mark,mark-blount,30,C,7-0,250,"NOV 30, 1975",31.0,6,Pittsburgh,1548,
8,1610612750,2006,00,Ricky Davis,Ricky,ricky-davis,31,G,6-7,226,"SEP 23, 1979",27.0,8,Iowa,1729,
9,1610612750,2006,00,Mark Madsen,Mark,mark-madsen,35,C-F,6-9,250,"JAN 28, 1976",31.0,6,Stanford,2058,
10,1610612750,2006,00,Marko Jaric,Marko,marko-jaric,55,G,6-7,224,"DEC 10, 1978",28.0,4,Virtus Bologna,2060,
0,1610612750,2005,00,Rashad McCants,Rashad,rashad-mccants,1,G,6-4,207,"SEP 25, 1984",21.0,R,North Carolina,101119,
1,1610612750,2005,00,Marcus Banks,Marcus,marcus-banks,3,G,6-2,200,"NOV 19, 1981",24.0,2,UNLV,2556,
2,1610612750,2005,00,Bracey Wright,Bracey,bracey-wright,6,G,6-3,210,"JUL 01, 1984",21.0,R,Indiana,101152,
3,1610612750,2005,00,Anthony Carter,Anthony,anthony-carter,7,G,6-2,195,"JUN 16, 1975",31.0,6,Hawaii,1853,
4,1610612750,2005,00,Justin Reed,Justin,justin-reed,9,F,6-8,240,"JAN 16, 1982",24.0,1,Mississippi,2770,
5,1610612750,2005,00,Ronald Dupree,Ronald,ronald-dupree,12,F,6-7,209,"JAN 26, 1981",25.0,2,Louisiana State,2648,
6,1610612750,2005,00,Troy Hudson,Troy,troy-hudson,16,G,6-1,170,"MAR 13, 1976",30.0,8,Southern Illinois,1607,
7,1610612750,2005,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",30.0,10,Farragut Academy HS (IL),708,
8,1610612750,2005,00,Trenton Hassell,Trenton,trenton-hassell,23,G,6-5,200,"MAR 04, 1979",27.0,4,Austin Peay,2239,
9,1610612750,2005,00,Mark Blount,Mark,mark-blount,30,C,7-0,250,"NOV 30, 1975",30.0,5,Pittsburgh,1548,
10,1610612750,2005,00,Ricky Davis,Ricky,ricky-davis,31,G,6-7,195,"SEP 23, 1979",26.0,7,Iowa,1729,
11,1610612750,2005,00,Mark Madsen,Mark,mark-madsen,35,C-F,6-9,236,"JAN 28, 1976",30.0,5,Stanford,2058,
12,1610612750,2005,00,Eddie Griffin,Eddie,eddie-griffin,41,C,6-10,240,"MAY 30, 1982",24.0,3,Seton Hall,2204,
13,1610612750,2005,00,Marko Jaric,Marko,marko-jaric,55,G,6-7,217,"DEC 10, 1978",27.0,3,Virtus Bologna,2060,
0,1610612750,2004,00,Anthony Carter,Anthony,anthony-carter,7,G,6-2,195,"JUN 16, 1975",30.0,5,Hawaii,1853,
1,1610612750,2004,00,Latrell Sprewell,Latrell,latrell-sprewell,8,G,6-5,195,"SEP 08, 1970",34.0,12,Alabama,84,
2,1610612750,2004,00,Wally Szczerbiak,Wally,wally-szczerbiak,10,F,6-7,244,"MAR 05, 1977",28.0,5,Miami (Ohio),1887,
3,1610612750,2004,00,John Thomas,John,john-thomas,12,C,6-9,265,"SEP 08, 1975",29.0,3,Minnesota,1519,
4,1610612750,2004,00,Sam Cassell,Sam,sam-cassell,19,G,6-3,185,"NOV 18, 1969",35.0,11,Florida State,208,
5,1610612750,2004,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",29.0,9,Farragut Academy HS (IL),708,
6,1610612750,2004,00,Trenton Hassell,Trenton,trenton-hassell,23,G,6-5,200,"MAR 04, 1979",26.0,3,Austin Peay,2239,
7,1610612750,2004,00,Fred Hoiberg,Fred,fred-hoiberg,32,G,6-5,210,"OCT 15, 1972",32.0,9,Iowa State,697,
8,1610612750,2004,00,Michael Olowokandi,Michael,michael-olowokandi,34,C,7-0,270,"APR 03, 1975",30.0,6,Pacific,1709,
9,1610612750,2004,00,Ervin Johnson,Ervin,ervin-johnson,40,C,6-11,245,"DEC 21, 1967",37.0,11,New Orleans,911,
10,1610612750,2004,00,Eddie Griffin,Eddie,eddie-griffin,41,F,6-10,240,"MAY 30, 1982",23.0,2,Seton Hall,2204,
11,1610612750,2004,00,Ndudi Ebi,Ndudi,ndudi-ebi,44,F,6-9,195,"JUN 18, 1984",21.0,1,Westbury Christian HS (TX),2569,
0,1610612750,2003,00,Oliver Miller,Oliver,oliver-miller,3,C,6-9,315,"APR 06, 1970",34.0,8,Arkansas,932,
1,1610612750,2003,00,Latrell Sprewell,Latrell,latrell-sprewell,8,F-G,6-5,195,"SEP 08, 1970",33.0,11,Alabama,84,
2,1610612750,2003,00,Wally Szczerbiak,Wally,wally-szczerbiak,10,G-F,6-7,235,"MAR 05, 1977",27.0,4,Miami (Ohio),1887,
3,1610612750,2003,00,Darrick Martin,Darrick,darrick-martin,15,G,5-11,170,"MAR 06, 1971",33.0,8,UCLA,239,
4,1610612750,2003,00,Troy Hudson,Troy,troy-hudson,16,G,6-1,170,"MAR 13, 1976",28.0,6,Southern Illinois,1607,
5,1610612750,2003,00,Sam Cassell,Sam,sam-cassell,19,G,6-3,185,"NOV 18, 1969",34.0,10,Florida State,208,
6,1610612750,2003,00,Gary Trent,Gary,gary-trent,20,F,6-8,250,"SEP 22, 1974",29.0,8,Ohio,718,
7,1610612750,2003,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,240,"MAY 19, 1976",28.0,8,Farragut Academy HS (IL),708,
8,1610612750,2003,00,Trenton Hassell,Trenton,trenton-hassell,23,G,6-5,200,"MAR 04, 1979",25.0,2,Austin Peay,2239,
9,1610612750,2003,00,Fred Hoiberg,Fred,fred-hoiberg,32,F-G,6-5,210,"OCT 15, 1972",31.0,8,Iowa State,697,
10,1610612750,2003,00,Michael Olowokandi,Michael,michael-olowokandi,34,C,7-0,270,"APR 03, 1975",29.0,5,Pacific,1709,
11,1610612750,2003,00,Mark Madsen,Mark,mark-madsen,35,F,6-9,245,"JAN 28, 1976",28.0,3,Stanford,2058,
12,1610612750,2003,00,Ervin Johnson,Ervin,ervin-johnson,40,C,6-11,255,"DEC 21, 1967",36.0,10,New Orleans,911,
13,1610612750,2003,00,Ndudi Ebi,Ndudi,ndudi-ebi,44,F,6-9,200,"JUN 18, 1984",20.0,R,Westbury Christian HS (TX),2569,
0,1610612750,2002,00,Maurice Evans,Maurice,maurice-evans,1,G,6-5,220,"NOV 08, 1978",24.0,1,Texas,2230,
1,1610612750,2002,00,Loren Woods,Loren,loren-woods,3,C,7-1,246,"JUN 21, 1978",25.0,1,Arizona,2254,
2,1610612750,2002,00,Terrell Brandon,Terrell,terrell-brandon,7,G,5-11,173,"MAY 20, 1970",33.0,11,Oregon,210,
3,1610612750,2002,00,Rasho Nesterovic,Rasho,rasho-nesterovic,8,C,7-0,248,"MAY 30, 1976",27.0,4,Virtus Bologna,1725,
4,1610612750,2002,00,Kendall Gill,Kendall,kendall-gill,9,G,6-5,215,"MAY 25, 1968",35.0,12,Illinois,383,
5,1610612750,2002,00,Wally Szczerbiak,Wally,wally-szczerbiak,10,G-F,6-7,244,"MAR 05, 1977",26.0,3,Miami (Ohio),1887,
6,1610612750,2002,00,Randy Livingston,Randy,randy-livingston,11,G,6-4,209,"APR 02, 1975",28.0,6,Louisiana State,988,
7,1610612750,2002,00,Felipe Lopez,Felipe,felipe-lopez,13,G-F,6-5,195,"DEC 19, 1974",28.0,4,St. John's (NY),1732,
8,1610612750,2002,00,Troy Hudson,Troy,troy-hudson,16,G,6-1,170,"MAR 13, 1976",27.0,5,Southern Illinois,1607,
9,1610612750,2002,00,Gary Trent,Gary,gary-trent,20,F,6-8,250,"SEP 22, 1974",28.0,7,Ohio,718,
10,1610612750,2002,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",27.0,7,Farragut Academy HS (IL),708,
11,1610612750,2002,00,Marc Jackson,Marc,marc-jackson,25,F-C,6-10,270,"JAN 16, 1975",28.0,2,Temple,1531,
12,1610612750,2002,00,Joe Smith,Joe,joe-smith,32,F,6-10,225,"JUL 26, 1975",27.0,7,Maryland,693,
13,1610612750,2002,00,Reggie Slater,Reggie,reggie-slater,35,F,6-7,255,"AUG 27, 1970",32.0,7,Wyoming,1073,
14,1610612750,2002,00,Igor Rakocevic,Igor,igor-rakocevic,36,G,6-2,184,"MAR 29, 1978",25.0,R,Buducnost,2080,
15,1610612750,2002,00,Anthony Peeler,Anthony,anthony-peeler,44,G,6-4,208,"NOV 25, 1969",33.0,10,Missouri,324,
0,1610612750,2001,00,Loren Woods,Loren,loren-woods,3,C,7-1,246,"JUN 21, 1978",24.0,R,Arizona,2254,
1,1610612750,2001,00,Chauncey Billups,Chauncey,chauncey-billups,4,G,6-3,202,"SEP 25, 1976",25.0,4,Colorado,1497,
2,1610612750,2001,00,Rasho Nesterovic,Rasho,rasho-nesterovic,8,C,7-0,248,"MAY 30, 1976",26.0,3,Virtus Bologna,1725,
3,1610612750,2001,00,Wally Szczerbiak,Wally,wally-szczerbiak,10,G-F,6-7,244,"MAR 05, 1977",25.0,2,Miami (Ohio),1887,
4,1610612750,2001,00,Felipe Lopez,Felipe,felipe-lopez,13,G-F,6-5,195,"DEC 19, 1974",27.0,3,St. John's (NY),1732,
5,1610612750,2001,00,Robert Pack,Robert,robert-pack,14,G,6-2,190,"FEB 03, 1969",33.0,10,Southern California,123,
6,1610612750,2001,00,Gary Trent,Gary,gary-trent,20,F,6-8,250,"SEP 22, 1974",27.0,6,Ohio,718,
7,1610612750,2001,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",26.0,6,Farragut Academy HS (IL),708,
8,1610612750,2001,00,Marc Jackson,Marc,marc-jackson,25,F-C,6-10,270,"JAN 16, 1975",27.0,1,Temple,1531,
9,1610612750,2001,00,Joe Smith,Joe,joe-smith,32,F,6-10,225,"JUL 26, 1975",26.0,6,Maryland,693,
10,1610612750,2001,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",38.0,12,Mercer,417,
11,1610612750,2001,00,Anthony Peeler,Anthony,anthony-peeler,44,G,6-4,208,"NOV 25, 1969",32.0,9,Missouri,324,
0,1610612750,2000,00,LaPhonso Ellis,LaPhonso,laphonso-ellis,3,C-F,6-8,240,"MAY 05, 1970",31.0,8,Notre Dame,111,
1,1610612750,2000,00,Chauncey Billups,Chauncey,chauncey-billups,4,G,6-3,202,"SEP 25, 1976",24.0,3,Colorado,1497,
2,1610612750,2000,00,William Avery,William,william-avery,5,G,6-2,197,"AUG 08, 1979",21.0,1,Duke,1895,
3,1610612750,2000,00,Terrell Brandon,Terrell,terrell-brandon,7,G,5-11,173,"MAY 20, 1970",31.0,9,Oregon,210,
4,1610612750,2000,00,Rasho Nesterovic,Rasho,rasho-nesterovic,8,C,7-0,250,"MAY 30, 1976",25.0,2,Virtus Bologna,1725,
5,1610612750,2000,00,Wally Szczerbiak,Wally,wally-szczerbiak,10,F,6-7,244,"MAR 05, 1977",24.0,1,Miami (Ohio),1887,
6,1610612750,2000,00,Felipe Lopez,Felipe,felipe-lopez,13,G-F,6-5,195,"DEC 19, 1974",26.0,2,St. John's (NY),1732,
7,1610612750,2000,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",25.0,5,Farragut Academy HS (IL),708,
8,1610612750,2000,00,Dean Garrett,Dean,dean-garrett,22,C,6-11,250,"NOV 27, 1966",34.0,4,Indiana,1051,
9,1610612750,2000,00,Reggie Slater,Reggie,reggie-slater,35,F,6-7,255,"AUG 27, 1970",30.0,5,Wyoming,1073,
10,1610612750,2000,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",37.0,11,Mercer,417,
11,1610612750,2000,00,Anthony Peeler,Anthony,anthony-peeler,44,G,6-4,208,"NOV 25, 1969",31.0,8,Missouri,324,
0,1610612750,1999,00,Anthony Peeler,Anthony,anthony-peeler,1,G,6-4,208,"NOV 25, 1969",30.0,7,Missouri,324,
1,1610612750,1999,00,Malik Sealy,Malik,malik-sealy,2,G-F,6-8,200,"FEB 01, 1970",30.0,7,St. John's (NY),907,
2,1610612750,1999,00,William Avery,William,william-avery,5,G,6-2,180,"AUG 08, 1979",20.0,R,Duke,1895,
3,1610612750,1999,00,Terrell Brandon,Terrell,terrell-brandon,7,G,5-11,173,"MAY 20, 1970",30.0,8,Oregon,210,
4,1610612750,1999,00,Rasho Nesterovic,Rasho,rasho-nesterovic,8,C,7-0,248,"MAY 30, 1976",24.0,1,Virtus Bologna,1725,
5,1610612750,1999,00,Wally Szczerbiak,Wally,wally-szczerbiak,10,F,6-7,243,"MAR 05, 1977",23.0,R,Miami (Ohio),1887,
6,1610612750,1999,00,Tom Hammonds,Tom,tom-hammonds,20,F,6-9,225,"MAR 27, 1967",33.0,10,Georgia Tech,67,
7,1610612750,1999,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",24.0,4,Farragut Academy HS (IL),708,
8,1610612750,1999,00,Dean Garrett,Dean,dean-garrett,22,C,6-11,250,"NOV 27, 1966",33.0,3,Indiana,1051,
9,1610612750,1999,00,Bobby Jackson,Bobby,bobby-jackson,24,G,6-1,185,"MAR 13, 1973",27.0,2,Minnesota,1517,
10,1610612750,1999,00,Joe Smith,Joe,joe-smith,32,F,6-10,225,"JUL 26, 1975",24.0,4,Maryland,693,
11,1610612750,1999,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",36.0,10,Mercer,417,
0,1610612750,1998,00,Anthony Peeler,Anthony,anthony-peeler,1,G,6-4,208,"NOV 25, 1969",29.0,6,Missouri,324,
1,1610612750,1998,00,Malik Sealy,Malik,malik-sealy,2,G-F,6-8,200,"FEB 01, 1970",29.0,6,St. John's (NY),907,
2,1610612750,1998,00,Terrell Brandon,Terrell,terrell-brandon,7,G,5-11,173,"MAY 20, 1970",29.0,7,Oregon,210,
3,1610612750,1998,00,Rasho Nesterovic,Rasho,rasho-nesterovic,8,C,7-0,248,"MAY 30, 1976",23.0,R,Virtus Bologna,1725,
4,1610612750,1998,00,Tom Hammonds,Tom,tom-hammonds,20,F,6-9,225,"MAR 27, 1967",32.0,9,Georgia Tech,67,
5,1610612750,1998,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",23.0,3,Farragut Academy HS (IL),708,
6,1610612750,1998,00,Dean Garrett,Dean,dean-garrett,22,C,6-11,250,"NOV 27, 1966",32.0,2,Indiana,1051,
7,1610612750,1998,00,Bobby Jackson,Bobby,bobby-jackson,24,G,6-1,185,"MAR 13, 1973",26.0,1,Minnesota,1517,
8,1610612750,1998,00,James Robinson,James,james-robinson,26,G,6-2,180,"AUG 31, 1970",28.0,5,Alabama,381,
9,1610612750,1998,00,Joe Smith,Joe,joe-smith,32,F,6-10,225,"JUL 26, 1975",23.0,3,Maryland,693,
10,1610612750,1998,00,Sam Mitchell,Sam,sam-mitchell,42,F-C,6-7,215,"SEP 02, 1963",35.0,9,Mercer,417,
11,1610612750,1998,00,Andrae Patterson,Andrae,andrae-patterson,45,F,6-9,238,"NOV 12, 1975",23.0,R,Indiana,1754,
0,1610612750,1997,00,Anthony Peeler,Anthony,anthony-peeler,1,G,6-4,208,"NOV 25, 1969",28.0,5,Missouri,324,
1,1610612750,1997,00,Stephon Marbury,Stephon,stephon-marbury,3,G,6-2,180,"FEB 20, 1977",21.0,1,Georgia Tech,950,
2,1610612750,1997,00,Micheal Williams,Micheal,micheal-williams,4,G,6-2,175,"JUL 23, 1966",31.0,9,Baylor,52,
3,1610612750,1997,00,Bill Curley,Bill,bill-curley,15,F,6-9,245,"MAY 29, 1972",26.0,3,Boston College,223,
4,1610612750,1997,00,Tom Hammonds,Tom,tom-hammonds,20,F,6-9,225,"MAR 27, 1967",31.0,8,Georgia Tech,67,
5,1610612750,1997,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",22.0,2,Farragut Academy HS (IL),708,
6,1610612750,1997,00,Terry Porter,Terry,terry-porter,30,G,6-3,195,"APR 08, 1963",35.0,12,Wisconsin-Stevens Point,345,
7,1610612750,1997,00,Reggie Jordan,Reggie,reggie-jordan,31,G,6-4,195,"JAN 26, 1968",30.0,3,New Mexico State,674,
8,1610612750,1997,00,DeJuan Wheat,DeJuan,dejuan-wheat,32,G,6-0,165,"OCT 14, 1973",24.0,R,Louisville,1545,
9,1610612750,1997,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",34.0,8,Mercer,417,
10,1610612750,1997,00,Cherokee Parks,Cherokee,cherokee-parks,44,C-F,6-11,240,"OCT 11, 1972",25.0,2,Duke,685,
11,1610612750,1997,00,Stanley Roberts,Stanley,stanley-roberts,53,C,7-0,290,"FEB 07, 1970",28.0,6,Louisiana State,914,
0,1610612750,1996,00,Stephon Marbury,Stephon,stephon-marbury,3,G,6-2,180,"FEB 20, 1977",20.0,R,Georgia Tech,950,
1,1610612750,1996,00,Doug West,Doug,doug-west,5,G,6-6,220,"MAY 27, 1967",30.0,7,Villanova,28,
